algorithm,angle_target,p,seed,result,reads,probability,surrogate_qubo_energy,top50_rank,exact_repaired_qubo_energy,match,matched_ip_obj,flow_bits,repaired_aux_bits,repaired_full_bits
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,29,41,0.001251220703125,9.091593749997628,18,17.10689999999994,gurobi_pool,17.1069,1100101100111001011,00000001000000110,110010110011100101100000001000000110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,30,34,0.00103759765625,9.102593749998505,19,17.117899999999906,gurobi_pool,17.1179,1010101100111001011,00000100000000110,101010110011100101100000100000000110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,31,67,0.002044677734375,13.477593750000096,32,21.492899999999736,gurobi_pool,21.492900000000002,1100101100110000101,00000001000000000,110010110011000010100000001000000000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,32,39,0.001190185546875,13.488593750003702,33,21.503899999999703,gurobi_pool,21.503899999999998,1010101100110000101,00000100000000000,101010110011000010100000100000000000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,33,23,0.000701904296875,14.381268750008303,1,11.70949999999975,global_optimum,11.7095,1001110100111100011,00000000000001011,100111010011110001100000000000001011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,34,27,0.000823974609375,14.48226875000114,2,11.810499999999749,gurobi_pool,11.8105,1001110100111010011,00000000000001101,100111010011101001100000000000001101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,35,22,0.00067138671875,14.913268750003908,3,12.241499999999789,gurobi_pool,12.2415,1001110100111001011,00000000000001110,100111010011100101100000000000001110
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,36,23,0.000701904296875,19.299268750002284,15,16.627499999999586,gurobi_pool,16.6275,1001110100110000101,00000000000001000,100111010011000010100000000000001000
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,37,17,0.000518798828125,24.974743750008884,37,54.36419999999982,not_in_gurobi_pool,,1100110100111100011,00000000010101011,110011010011110001100000000010101011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,38,26,0.00079345703125,24.985743750002484,38,54.375199999999786,not_in_gurobi_pool,,1010110100111100011,00000000010101011,101011010011110001100000000010101011
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,39,19,0.000579833984375,25.07574375000445,39,54.46519999999982,not_in_gurobi_pool,,1100110100111010011,00000000010101101,110011010011101001100000000010101101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,40,25,0.000762939453125,25.08674374999896,40,54.476199999999785,not_in_gurobi_pool,,1010110100111010011,00000000010101101,101011010011101001100000000010101101
QAOA_reduced_surrogate_JuliQAOA_transfer,energy,3,92001,41,23,0.000701904296875,25.5067437500054,41,54.89619999999986,not_in_gurobi_pool,,1100110100111001011,00000000010101110,110011010011100101100000000010101110
