algorithm,seed,optimizer_reads,final_reads,maximum_iterations,initial_parameter_count,result,reads,probability,surrogate_qubo_energy,exact_repaired_qubo_energy,match,matched_ip_obj,flow_bits,repaired_aux_bits,repaired_full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
VQE_reduced_surrogate,73001,128,512,25,152,383,1,0.001953125,1286.5214187500087,1305.2237999999998,not_in_gurobi_pool,,1110100111100011011,00100000010100100,111010011110001101100100000010100100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,394,1,0.001953125,1318.9302437500025,1305.5713999999996,not_in_gurobi_pool,,1101010001100110111,00000000000101001,110101000110011011100000000000101001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,392,1,0.001953125,1308.9790687500008,1306.3072999999997,not_in_gurobi_pool,,1111101110101010110,00000000000100101,111110111010101011000000000000100101,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,384,1,0.001953125,1289.4666187500056,1308.1689999999999,not_in_gurobi_pool,,1000000101011111101,01100101011000000,100000010101111110101100101011000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,399,1,0.001953125,1333.032418749997,1308.9864999999993,not_in_gurobi_pool,,0001010001110111010,00000000000001000,000101000111011101000000000000001000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,389,1,0.001953125,1300.979093750003,1308.9943999999994,not_in_gurobi_pool,,1101101011101010010,00000001000000101,110110101110101001000000001000000101,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,390,1,0.001953125,1302.3034937499976,1310.3187999999993,not_in_gurobi_pool,,1110000001110110100,00100000010100000,111000000111011010000100000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,386,1,0.001953125,1292.1524187500047,1310.8547999999996,not_in_gurobi_pool,,1110000111110110010,00100000010100001,111000011111011001000100000010100001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,393,1,0.001953125,1315.3352687500003,1312.6634999999994,not_in_gurobi_pool,,0001100111101010100,00100000000000000,000110011110101010000100000000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,396,1,0.001953125,1329.1011687499802,1326.4293999999995,not_in_gurobi_pool,,0011101111110011111,00000100000000100,001110111111001111100000100000000100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,400,1,0.001953125,1333.171368749998,1330.4995999999994,not_in_gurobi_pool,,0111100100001011001,10110000010100000,011110010000101100110110000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,395,1,0.001953125,1326.452793750002,1334.4680999999994,not_in_gurobi_pool,,0110110100101111001,10000000010111000,011011010010111100110000000010111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,409,1,0.001953125,1367.9506187499996,1343.9046999999994,not_in_gurobi_pool,,1011000010101101101,00100000000000000,101100001010110110100100000000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,404,1,0.001953125,1349.928368749999,1347.2565999999993,not_in_gurobi_pool,,0111111101101010000,10000000000111000,011111110110101000010000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,411,1,0.001953125,1372.8206187499932,1348.7746999999993,not_in_gurobi_pool,,1011100001110111010,00100000000000000,101110000111011101000100000000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,397,1,0.001953125,1330.2224187500133,1348.9247999999993,not_in_gurobi_pool,,1001001010100011100,00000101000000000,100100101010001110000000101000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,398,1,0.001953125,1330.3442187499982,1349.0465999999997,not_in_gurobi_pool,,0111001010011101010,00000101000100010,011100101001110101000000101000100010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,405,1,0.001953125,1352.2443687500063,1349.5725999999995,not_in_gurobi_pool,,1111100111010011001,10100000010100000,111110011101001100110100000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,403,1,0.001953125,1343.556493749996,1351.5717999999995,not_in_gurobi_pool,,1001000011101000100,00100000000000000,100100001110100010000100000000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,402,1,0.001953125,1333.3407187500036,1352.0430999999999,not_in_gurobi_pool,,0110001001001011100,00000101010100000,011000100100101110000000101010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,410,1,0.001953125,1368.3855437500067,1355.0266999999997,not_in_gurobi_pool,,1011001010110101100,00000100000000000,101100101011010110000000100000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,406,1,0.001953125,1354.3049937499964,1362.3202999999999,not_in_gurobi_pool,,0000101111100110111,01000101000000001,000010111110011011101000101000000001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,408,1,0.001953125,1367.2530687499861,1364.5812999999998,not_in_gurobi_pool,,1000111111110101101,01000101000001000,100011111111010110101000101000001000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,407,1,0.001953125,1357.3655187500028,1376.0678999999993,not_in_gurobi_pool,,0111100000101110000,10100000000100000,011110000010111000010100000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,415,1,0.001953125,1394.497168749991,1391.8253999999995,not_in_gurobi_pool,,0110010001110110000,10000000010111000,011001000111011000010000000010111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,412,1,0.001953125,1384.8886937499954,1392.9039999999995,not_in_gurobi_pool,,1101011000110101110,00000001000101010,110101100011010111000000001000101010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,417,1,0.001953125,1406.3788437500016,1393.0199999999995,not_in_gurobi_pool,,1101100011011111001,10100001010000000,110110001101111100110100001010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,416,1,0.001953125,1399.325668750004,1396.6538999999998,not_in_gurobi_pool,,0111100011010011011,00100000010100100,011110001101001101100100000010100100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,413,1,0.001953125,1388.679193750003,1396.6944999999996,not_in_gurobi_pool,,0100100101011111100,00100001011000000,010010010101111110000100001011000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,418,1,0.001953125,1410.7517437500119,1397.3928999999996,not_in_gurobi_pool,,0111110111011111011,00000000010110000,011111011101111101100000000010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,414,1,0.001953125,1393.0225937500009,1401.0378999999998,not_in_gurobi_pool,,0111111001010100110,00000101000110011,011111100101010011000000101000110011,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,422,1,0.001953125,1432.9184687500046,1430.2467,not_in_gurobi_pool,,1110001000101111111,00000000000100000,111000100010111111100000000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,419,1,0.001953125,1427.3638937500084,1435.3791999999992,not_in_gurobi_pool,,0111001110100000100,00000000000100000,011100111010000010000000000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,427,1,0.001953125,1449.1825437500106,1435.8236999999995,not_in_gurobi_pool,,1110011111101010000,10000000000111000,111001111110101000010000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,425,1,0.001953125,1440.5210687500025,1437.8492999999992,not_in_gurobi_pool,,1101010111110110000,10000000000101000,110101011111011000010000000000101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,426,1,0.001953125,1443.4775687499996,1440.8057999999996,not_in_gurobi_pool,,0100000111001111111,00100001011000000,010000011100111111100100001011000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,428,1,0.001953125,1454.1741437500061,1440.8152999999993,not_in_gurobi_pool,,1101111011001011101,00000101100100000,110111101100101110100000101100100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,423,1,0.001953125,1433.1823937500117,1441.1976999999995,not_in_gurobi_pool,,0110010111111101001,10000000010111000,011001011111110100110000000010111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,429,1,0.001953125,1454.6982437499958,1441.3393999999992,not_in_gurobi_pool,,0001010011100001100,00000000000001000,000101001110000110000000000000001000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,424,1,0.001953125,1436.2249937500014,1444.2402999999993,not_in_gurobi_pool,,1011111111100010110,00000100000101101,101111111110001011000000100000101101,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,420,1,0.001953125,1427.5754187500013,1446.2777999999998,not_in_gurobi_pool,,0010111111101000110,00000100000101111,001011111110100011000000100000101111,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,421,1,0.001953125,1430.778418749993,1449.4807999999994,not_in_gurobi_pool,,0100110011111101110,00000000010101010,010011001111110111000000000010101010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,433,1,0.001953125,1477.3383437500033,1463.9795,not_in_gurobi_pool,,1111110100010111010,00010000010110000,111111010001011101000010000010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,430,1,0.001953125,1457.7691937499972,1465.7844999999993,not_in_gurobi_pool,,0111011100101010000,10000000000111000,011101110010101000010000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,437,1,0.001953125,1502.0509187500022,1478.0049999999994,not_in_gurobi_pool,,0110011010101000100,00000000000111000,011001101010100010000000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,431,1,0.001953125,1462.2847187499979,1480.9870999999994,not_in_gurobi_pool,,0100101001001111101,00000101110000000,010010100100111110100000101110000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,432,1,0.001953125,1473.639293750001,1481.6545999999994,not_in_gurobi_pool,,0101101011101010000,10000001000000000,010110101110101000010000001000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,434,1,0.001953125,1485.0872687500066,1482.4154999999996,not_in_gurobi_pool,,0111110001010110110,00000000010110001,011111000101011011000000000010110001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,435,1,0.001953125,1496.2483437500055,1482.8894999999995,not_in_gurobi_pool,,0111110111011111010,00000000010110000,011111011101111101000000000010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,438,1,0.001953125,1507.5215187499941,1483.4755999999993,not_in_gurobi_pool,,1101101111010111000,10000101100000000,110110111101011100010000101100000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,436,1,0.001953125,1499.4993437500202,1486.1405,not_in_gurobi_pool,,1111010011011011111,00000000010110100,111101001101101111100000000010110100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,439,1,0.001953125,1519.2045687500042,1516.5327999999995,not_in_gurobi_pool,,1111010101000011110,00000000010110100,111101010100001111000000000010110100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,440,1,0.001953125,1522.1540687500037,1519.4822999999997,not_in_gurobi_pool,,0110011000010011100,00010101010110000,011001100001001110000010101010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,442,1,0.001953125,1549.1031437500076,1535.7442999999996,not_in_gurobi_pool,,1110001111110011100,00000000000100000,111000111111001110000000000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,445,1,0.001953125,1561.4889437500005,1548.1300999999994,not_in_gurobi_pool,,1111010100000101100,00010000010110000,111101010000010110000010000010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,441,1,0.001953125,1543.4667937500037,1551.4820999999995,not_in_gurobi_pool,,1111010100101101101,00000000000111000,111101010010110110100000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,443,1,0.001953125,1550.9927937499933,1559.0080999999993,not_in_gurobi_pool,,1111100010101101111,00100000000100010,111110001010110111100100000000100010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,446,1,0.001953125,1561.909868750001,1559.2380999999993,not_in_gurobi_pool,,0111111010101001010,00000000000111110,011111101010100101000000000000111110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,447,1,0.001953125,1564.8518687500014,1562.1800999999996,not_in_gurobi_pool,,0111110001001101110,00000000010110010,011111000100110111000000000010110010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,448,1,0.001953125,1568.9858687500036,1566.3140999999996,not_in_gurobi_pool,,0111100111010011001,10100000010100000,011110011101001100110100000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,449,1,0.001953125,1570.8970687499937,1568.2252999999992,not_in_gurobi_pool,,1001000111100110110,00100000000000001,100100011110011011000100000000000001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,444,1,0.001953125,1552.8733187499995,1571.5756999999992,not_in_gurobi_pool,,0100010111110111010,00000000010101000,010001011111011101000000000010101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,450,1,0.001953125,1572.2277937499953,1580.2430999999995,not_in_gurobi_pool,,0111101111110100100,00000000000100000,011110111111010010000000000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,454,1,0.001953125,1608.8271687500044,1606.1553999999994,not_in_gurobi_pool,,1111010110111110100,00000000000111000,111101011011111010000000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,451,1,0.001953125,1588.042018750003,1606.7443999999994,not_in_gurobi_pool,,0111110111100001011,00000000000111110,011111011110000101100000000000111110,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,452,1,0.001953125,1591.1971187500044,1609.899499999999,not_in_gurobi_pool,,0101011111101010000,10000001000101000,010101111110101000010000001000101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,453,1,0.001953125,1608.034193750001,1616.0494999999994,not_in_gurobi_pool,,0101101011101000100,00000001000000000,010110101110100010000000001000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,455,1,0.001953125,1618.7651687499992,1616.0933999999993,not_in_gurobi_pool,,0111111111011111010,00000101000110000,011111111101111101000000101000110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,456,1,0.001953125,1638.807393749996,1646.8226999999995,not_in_gurobi_pool,,1111110110011111101,00000000010110000,111111011001111110100000000010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,458,1,0.001953125,1639.8343937500038,1647.8496999999993,not_in_gurobi_pool,,0111001000011011101,00010101000100000,011100100001101110100010101000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,459,1,0.001953125,1650.5214687500031,1647.8496999999995,not_in_gurobi_pool,,0111111100010011100,00010101000110000,011111110001001110000010101000110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,460,1,0.001953125,1651.770468749996,1649.0986999999996,not_in_gurobi_pool,,0111001101100011010,00000000000100100,011100110110001101000000000000100100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,464,1,0.001953125,1673.473118750003,1649.4271999999994,not_in_gurobi_pool,,1110000111010111000,10100000011100000,111000011101011100010100000011100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,462,1,0.001953125,1664.6525437500045,1651.2936999999995,not_in_gurobi_pool,,0111111010100010111,00000000000111101,011111101010001011100000000000111101,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,457,1,0.001953125,1638.8643187500059,1657.5666999999996,not_in_gurobi_pool,,0111001101010011101,00000101000100000,011100110101001110100000101000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,463,1,0.001953125,1666.3089687500087,1663.6371999999994,not_in_gurobi_pool,,0110011011010011101,00000101010110000,011001101101001110100000101010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,461,1,0.001953125,1663.915118750006,1682.6174999999994,not_in_gurobi_pool,,0110000100110111000,10100000010100000,011000010011011100010100000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,467,1,0.001953125,1695.8737687499988,1693.2019999999993,not_in_gurobi_pool,,0111111110101000110,00000000000111111,011111111010100011000000000000111111,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,468,1,0.001953125,1698.4717687500033,1695.799999999999,not_in_gurobi_pool,,0111010111111000001,10001000000111000,011101011111100000110001000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,465,1,0.001953125,1679.4216187499994,1698.1239999999998,not_in_gurobi_pool,,0111001110010011110,00000101000100100,011100111001001111000000101000100100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,466,1,0.001953125,1684.08761875,1702.7899999999993,not_in_gurobi_pool,,0111110011110000100,00000000000111000,011111001111000010000000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,469,1,0.001953125,1715.2600937499983,1723.275399999999,not_in_gurobi_pool,,1101010100100111101,00000000000101000,110101010010011110100000000000101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,470,1,0.001953125,1715.4839937500046,1723.4992999999993,not_in_gurobi_pool,,0111100010000111010,00100000010100000,011110001000011101000100000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,471,1,0.001953125,1729.6445687499975,1726.972799999999,not_in_gurobi_pool,,0110011000011111001,10010101010110000,011001100001111100110010101010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,473,1,0.001953125,1746.7358437499977,1733.3769999999993,not_in_gurobi_pool,,1000010011101111010,01000000010001000,100001001110111101001000000010001000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,474,1,0.001953125,1747.7036437499964,1734.3447999999996,not_in_gurobi_pool,,1110101110101111100,00000000000100000,111010111010111110000000000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,472,1,0.001953125,1746.2710687500105,1743.5992999999996,not_in_gurobi_pool,,0111011111010011010,00000101000110100,011101111101001101000000101000110100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,478,1,0.001953125,1768.354468750008,1765.6826999999994,not_in_gurobi_pool,,0011100100000111101,00110100010000000,001110010000011110100110100010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,475,1,0.001953125,1755.7852187500064,1774.487599999999,not_in_gurobi_pool,,0111000100110011100,00100000000100000,011100010011001110000100000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,476,1,0.001953125,1759.850418749992,1778.5527999999993,not_in_gurobi_pool,,1001110011000111101,00000101010000000,100111001100011110100000101010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,482,1,0.001953125,1792.6355437499985,1779.2766999999992,not_in_gurobi_pool,,0101000111101111011,00100000000000000,010100011110111101100100000000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,479,1,0.001953125,1774.2502937500103,1782.265599999999,not_in_gurobi_pool,,0111111111101010010,00000000000111101,011111111110101001000000000000111101,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,481,1,0.001953125,1785.1994687500012,1782.5276999999994,not_in_gurobi_pool,,1101010111101011110,00000000000101100,110101011110101111000000000000101100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,477,1,0.001953125,1764.6662187500076,1783.368599999999,not_in_gurobi_pool,,0111010111110100010,00000000000111011,011101011111010001000000000000111011,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,480,1,0.001953125,1777.4297937500116,1785.4450999999992,not_in_gurobi_pool,,0110010111101011111,00000000010111100,011001011110101111100000000010111100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,483,1,0.001953125,1808.8905937500072,1816.905899999999,not_in_gurobi_pool,,0111000101001110100,00100000010100000,011100010100111010000100000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,486,1,0.001953125,1821.7946687500064,1819.1228999999994,not_in_gurobi_pool,,1111010001101011111,00000000000111100,111101000110101111100000000000111100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,485,1,0.001953125,1814.0195937500007,1822.0348999999997,not_in_gurobi_pool,,0111000001111111011,00100000000100000,011100000111111101100100000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,484,1,0.001953125,1809.4030187500032,1828.1053999999992,not_in_gurobi_pool,,0110000011111111010,00100000010100000,011000001111111101000100000010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,487,1,0.001953125,1837.3423187500073,1856.0446999999992,not_in_gurobi_pool,,0110001000001111100,00010101010100000,011000100000111110000010101010100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,488,1,0.001953125,1889.446618750002,1908.1489999999985,not_in_gurobi_pool,,1110011010011111100,00000101010110000,111001101001111110000000101010110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,489,1,0.001953125,1912.1523687500048,1909.4805999999992,not_in_gurobi_pool,,1101001011101111011,00000001000000000,110100101110111101100000001000000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,494,1,0.001953125,1951.457268749996,1948.7854999999988,not_in_gurobi_pool,,0000000111100111000,11100000010000000,000000011110011100011100000010000000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,491,1,0.001953125,1940.9104937500135,1948.9257999999988,not_in_gurobi_pool,,1111111011101010001,10000000000111000,111111101110101000110000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,492,1,0.001953125,1944.2135937500118,1952.228899999999,not_in_gurobi_pool,,1101111011101111011,00000001000101000,110111101110111101100000001000101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,493,1,0.001953125,1948.4144937499993,1956.4297999999992,not_in_gurobi_pool,,0111000001110101110,00100000000100010,011100000111010111000100000000100010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,490,1,0.001953125,1929.8903437499998,1959.2797999999993,not_in_gurobi_pool,,0111000011111000100,00100000000100000,011100001111100010000100000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,495,1,0.001953125,1952.8434937499956,1960.8587999999988,not_in_gurobi_pool,,0111110111111110100,00000000000111000,011111011111111010000000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,496,1,0.001953125,1956.223493749999,1964.238799999999,not_in_gurobi_pool,,0111111011111000100,00000000000111000,011111101111100010000000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,497,1,0.001953125,2032.0110937500026,2040.026399999999,not_in_gurobi_pool,,0111001111100011011,00000000000100100,011100111110001101100000000000100100,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,498,1,0.001953125,2053.4657437499936,2040.106899999999,not_in_gurobi_pool,,0110101001101111100,00000000000100000,011010100110111110000000000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,499,1,0.001953125,2069.1633937499982,2077.1786999999986,not_in_gurobi_pool,,0111000101100101100,00100000000100000,011100010110010110000100000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,500,1,0.001953125,2072.165318749986,2090.8676999999984,not_in_gurobi_pool,,0111100111110101110,00100000000100010,011110011111010111000100000000100010,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,501,1,0.001953125,2182.1782187499994,2200.880599999998,not_in_gurobi_pool,,0111001101000111000,10000101000100000,011100110100011100010000101000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,502,1,0.001953125,2182.6442187500043,2201.3465999999985,not_in_gurobi_pool,,1111111010000111101,00000101000110000,111111101000011110100000101000110000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,504,1,0.001953125,2249.210593749999,2257.2258999999985,not_in_gurobi_pool,,1111101011100110110,00000000000100001,111110101110011011000000000000100001,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,503,1,0.001953125,2242.643118749992,2261.345499999998,not_in_gurobi_pool,,0010011111101111110,00000100000101000,001001111110111111000000100000101000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,505,1,0.001953125,2280.0983937500014,2288.1136999999985,not_in_gurobi_pool,,0110010010101111100,00000000010111000,011001001010111110000000000010111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,506,1,0.001953125,2284.573818749999,2303.2761999999984,not_in_gurobi_pool,,0111000011111101101,00100000000100000,011100001111110110100100000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,507,1,0.001953125,2423.647793749996,2431.663099999999,not_in_gurobi_pool,,0111001111110111010,00000000000100000,011100111111011101000000000000100000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,508,1,0.001953125,2688.6516687500052,2685.979899999998,not_in_gurobi_pool,,0111011011110101001,10000000000111000,011101101111010100110000000000111000,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,128,512,25,152,509,1,0.001953125,2835.948793749997,2843.9640999999983,not_in_gurobi_pool,,0111010010100111101,00000000000111000,011101001010011110100000000000111000,true,single,36,1.0e-10,64
